"Product ID","SKU","Name","Product URL","retail price","Price","thumbnail url","Search keywords","Description","Category","Category ID","Brand","Child SKU","Child Price","Color","Color Family","Color Swatches","Size","Season","Review Avg","Review Count","Inventory Count","Catalog Brand","Catalog Category","Fit","Sale"
"S081GP","S081GP","Girl's Short","https://dla16b2c.fdm4.com/baseb2c/product/S081GP/Girls-Short.html","25.99","18.99","","S081GP , Girl's Short , Soffe , Delta Apparel , Inspired by a classic runnin silhouette, this short has contrast mesh inserts, is made of a woven polyester microfiber, and features a 100% polyester crepe liner for added modesty       , 22 oz polyester microfiber ,      , 100 % polyester crepe liner ,      , Contrast mesh inserts ,      , Covered elastic waistband ,      , Low-rise fit ,      , Juniors: 325"" inseam ,      , Girls: 25"" inseam ,      , Sizes S-XL , Soffe , Visible , Athletics , Polyester - 100% , Under 5 oz , Girls , Shorts , Satin , L , M , S , XL , XS-XL , XS-XL , XS-XL , XS-XL , Blck/Red , Red , Blk/Silv , Black , Blk/SftP , Pink , Car/Silv , Red , Mar/Silv , Red , Nav/Silv , Blue , Orng/Sil , Orange , Pur/Silv , Purple , Red/Silv , Red , Roy/Silv , Blue , Colors","<p>Inspired by a classic runnin silhouette, this short has contrast mesh inserts, is made of a woven polyester microfiber, and features a 100% polyester crepe liner for added modesty.&nbsp;</p>  <ul>    <li>2.2 oz polyester microfiber</li>    <li>100 % polyester crepe liner</li>    <li>Contrast mesh inserts</li>    <li>Covered elastic waistband</li>    <li>Low-rise fit</li>    <li>Juniors: 3.25"" inseam</li>    <li>Girls: 2.5"" inseam</li>    <li>Sizes S-XL</li> </ul> ","SoffeprodCat|ColorsColor|1234Custom_Group|TeeCustom_Group|GirlsFit|AthleticsCategory|B2C OnlySITE|SoffeBrand","SOFEprodCat|CColor|1234Custom_Group|TeeCustom_Group|FIT,GRLSFit|CATEG,ATHCategory|SITE,B2CSITE|BRAND,SOFFEBrand","Delta Apparel","GIRL'S SHORT BLCK/RED XS|GIRL'S SHORT BLCK/RED S|GIRL'S SHORT BLCK/RED M|GIRL'S SHORT BLCK/RED L|GIRL'S SHORT BLCK/RED XL|GIRL'S SHORT BLK/SILV XS|GIRL'S SHORT BLK/SILV S|GIRL'S SHORT BLK/SILV M|GIRL'S SHORT BLK/SILV L|GIRL'S SHORT BLK/SILV XL|GIRL'S SHORT BLK/SFTP XS|GIRL'S SHORT BLK/SFTP S|GIRL'S SHORT BLK/SFTP M|GIRL'S SHORT BLK/SFTP L|GIRL'S SHORT BLK/SFTP XL|GIRL'S SHORT CAR/SILV XS|GIRL'S SHORT CAR/SILV S|GIRL'S SHORT CAR/SILV M|GIRL'S SHORT CAR/SILV L|GIRL'S SHORT CAR/SILV XL|GIRL'S SHORT MAR/SILV XS|GIRL'S SHORT MAR/SILV S|GIRL'S SHORT MAR/SILV M|GIRL'S SHORT MAR/SILV L|GIRL'S SHORT MAR/SILV XL|GIRL'S SHORT NAV/SILV XS|GIRL'S SHORT NAV/SILV S|GIRL'S SHORT NAV/SILV M|GIRL'S SHORT NAV/SILV L|GIRL'S SHORT NAV/SILV XL|GIRL'S SHORT ORNG/SIL XS|GIRL'S SHORT ORNG/SIL S|GIRL'S SHORT ORNG/SIL M|GIRL'S SHORT ORNG/SIL L|GIRL'S SHORT ORNG/SIL XL|GIRL'S SHORT PUR/SILV XS|GIRL'S SHORT PUR/SILV S|GIRL'S SHORT PUR/SILV M|GIRL'S SHORT PUR/SILV L|GIRL'S SHORT PUR/SILV XL|GIRL'S SHORT RED/SILV XS|GIRL'S SHORT RED/SILV S|GIRL'S SHORT RED/SILV M|GIRL'S SHORT RED/SILV L|GIRL'S SHORT RED/SILV XL|GIRL'S SHORT ROY/SILV XS|GIRL'S SHORT ROY/SILV S|GIRL'S SHORT ROY/SILV M|GIRL'S SHORT ROY/SILV L|GIRL'S SHORT ROY/SILV XL","18.99","Blck/Red|Blk/Silv|Blk/SftP|Car/Silv|Mar/Silv|Nav/Silv|Orng/Sil|Pur/Silv|Red/Silv|Roy/Silv","Colors","[{""color"":""Blck/Red"",""family"":""Red"",""price"":25.99},{""color"":""Blk/Silv"",""family"":""Black"",""price"":25.99},{""color"":""Blk/SftP"",""family"":""Pink"",""price"":25.99},{""color"":""Car/Silv"",""family"":""Red"",""price"":25.99},{""color"":""Mar/Silv"",""family"":""Red"",""price"":25.99},{""color"":""Nav/Silv"",""family"":""Blue"",""price"":25.99},{""color"":""Orng/Sil"",""family"":""Orange"",""price"":25.99},{""color"":""Pur/Silv"",""family"":""Purple"",""price"":25.99},{""color"":""Red/Silv"",""family"":""Red"",""price"":25.99},{""color"":""Roy/Silv"",""family"":""Blue"",""price"":25.99}]","S|M|L|XL","","4","1","4828","Soffe","Athletics","Girls","sale"
"S081VP","S081VP","Junior's Short","https://dla16b2c.fdm4.com/baseb2c/product/S081VP/Juniors-Short.html","22.99","19.99","","S081VP , Junior's Short , Soffe , Delta Apparel , Inspired by a classic running silhouette, this juniors short has contrast mesh inserts, is made of a woven polyester microfiber, and features a 100% polyester crepe liner for added modesty       , Polyester microfiber ,      , 22 oz ,      , Contrast mesh Inserts ,      , Covered elastic waistband ,      , Low-rise fit ,      , 325"" inseam ,      , Sizes XS-XL , Soffe , Visible , Athletics , Polyester - 100% , Under 5 oz , Juniors , Shorts , Satin , L , M , S , XL , XS , XS-XL , XS-XL , XS-XL , XS-XL , XS-XL , Blck/Red , Red , Blk/Silv , Black , Blk/SftP , Pink , Car/Silv , Red , Mar/Silv , Red , Nav/Silv , Blue , Orng/Sil , Orange , Pur/Silv , Purple , Red/Silv , Red , Roy/Silv , Blue , Colors"," <p>Inspired by a classic running silhouette, this juniors short has contrast mesh inserts, is made of a woven polyester microfiber, and features a 100% polyester crepe liner for added modesty.</p>  <ul>    <li>Polyester microfiber</li>    <li>2.2 oz</li>    <li>Contrast mesh Inserts</li>    <li>Covered elastic waistband&nbsp;</li>    <li>Low-rise fit</li>    <li>3.25"" inseam</li>    <li>Sizes XS-XL</li> </ul> ","SoffeprodCat|ColorsColor|1234Custom_Group|JuniorsFit|AthleticsCategory|B2C OnlySITE|SoffeBrand","SOFEprodCat|CColor|1234Custom_Group|FIT,JRFit|CATEG,ATHCategory|SITE,B2CSITE|BRAND,SOFFEBrand","Delta Apparel","JUNIOR'S SHO BLCK/RED XS|JUNIOR'S SHO BLCK/RED S|JUNIOR'S SHO BLCK/RED M|JUNIOR'S SHO BLCK/RED L|JUNIOR'S SHO BLCK/RED XL|JUNIOR'S SHO BLK/SILV XS|JUNIOR'S SHO BLK/SILV S|JUNIOR'S SHO BLK/SILV M|JUNIOR'S SHO BLK/SILV L|JUNIOR'S SHO BLK/SILV XL|JUNIOR'S SHO BLK/SFTP XS|JUNIOR'S SHO BLK/SFTP S|JUNIOR'S SHO BLK/SFTP M|JUNIOR'S SHO BLK/SFTP L|JUNIOR'S SHO BLK/SFTP XL|JUNIOR'S SHO CAR/SILV XS|JUNIOR'S SHO CAR/SILV S|JUNIOR'S SHO CAR/SILV M|JUNIOR'S SHO CAR/SILV L|JUNIOR'S SHO CAR/SILV XL|JUNIOR'S SHO MAR/SILV XS|JUNIOR'S SHO MAR/SILV S|JUNIOR'S SHO MAR/SILV M|JUNIOR'S SHO MAR/SILV L|JUNIOR'S SHO MAR/SILV XL|JUNIOR'S SHO NAV/SILV XS|JUNIOR'S SHO NAV/SILV S|JUNIOR'S SHO NAV/SILV M|JUNIOR'S SHO NAV/SILV L|JUNIOR'S SHO NAV/SILV XL|JUNIOR'S SHO ORNG/SIL XS|JUNIOR'S SHO ORNG/SIL S|JUNIOR'S SHO ORNG/SIL M|JUNIOR'S SHO ORNG/SIL L|JUNIOR'S SHO ORNG/SIL XL|JUNIOR'S SHO PUR/SILV XS|JUNIOR'S SHO PUR/SILV S|JUNIOR'S SHO PUR/SILV M|JUNIOR'S SHO PUR/SILV L|JUNIOR'S SHO PUR/SILV XL|JUNIOR'S SHO RED/SILV XS|JUNIOR'S SHO RED/SILV S|JUNIOR'S SHO RED/SILV M|JUNIOR'S SHO RED/SILV L|JUNIOR'S SHO RED/SILV XL|JUNIOR'S SHO ROY/SILV XS|JUNIOR'S SHO ROY/SILV S|JUNIOR'S SHO ROY/SILV M|JUNIOR'S SHO ROY/SILV L|JUNIOR'S SHO ROY/SILV XL","19.99","Blck/Red|Blk/Silv|Blk/SftP|Car/Silv|Mar/Silv|Nav/Silv|Orng/Sil|Pur/Silv|Red/Silv|Roy/Silv","Colors","[{""color"":""Blck/Red"",""family"":""Red"",""price"":22.99},{""color"":""Blk/Silv"",""family"":""Black"",""price"":22.99},{""color"":""Blk/SftP"",""family"":""Pink"",""price"":22.99},{""color"":""Car/Silv"",""family"":""Red"",""price"":22.99},{""color"":""Mar/Silv"",""family"":""Red"",""price"":22.99},{""color"":""Nav/Silv"",""family"":""Blue"",""price"":22.99},{""color"":""Orng/Sil"",""family"":""Orange"",""price"":22.99},{""color"":""Pur/Silv"",""family"":""Purple"",""price"":22.99},{""color"":""Red/Silv"",""family"":""Red"",""price"":22.99},{""color"":""Roy/Silv"",""family"":""Blue"",""price"":22.99}]","XS|S|M|L|XL","","","0","4974","Soffe","Athletics","Juniors","sale"
"S1025MP","S1025MP","Mens Warm up Pant","https://dla16b2c.fdm4.com/baseb2c/product/S1025MP/Mens-Warm-up-Pant.html","46.95","46.95","","S1025MP , Mens Warm up Pant , Soffe , Delta Apparel , Contrast white piping and side zippered pockets add style and flair to this updated classic Made of a water and wind resistant poly spandex blend, you'll be good to go no matter what the weather       , 95% Polyester 5% Spandex Stretch Woven ,      , 369 oz ,      , Contrast white piping at side seam ,      , Covered elastic waistband with inside drawstring ,      , Water and wind resistant ,      , Anti-pilling ,      , Sizes S-3XL , Soffe , Visible , Athletics , Polyester 50%+ , 3 - 39 oz , Adult , Pants, Warm Ups , Satin , L , M , S , XL , 2XL , 3XL , S-3XL , S-3XL , S-3XL , S-3XL , S-3XL , S-3XL , Black , Black , Gunmetal , Grey , Maroon , Red , Navy , Blue , Red , Red , Royal , Blue , Colors","<p>Contrast white piping and side zippered pockets add style and flair to this updated classic. Made of a water and wind resistant poly/spandex blend, you'll be good to go no matter what the weather.</p>  <ul>    <li>95% Polyester/5% Spandex Stretch Woven</li>    <li>3.69 oz</li>    <li>Contrast white piping at side seam</li>    <li>Covered elastic waistband with inside drawstring</li>    <li>Water and wind resistant</li>    <li>Anti-pilling</li>    <li>Sizes S-3XL</li> </ul>  <p>&nbsp;</p> ","SoffeprodCat|ColorsColor|1234Custom_Group|AdultFit|AthleticsCategory|SoffeBrand","SOFEprodCat|CColor|1234Custom_Group|FIT,ADULTFit|CATEG,ATHCategory|BRAND,SOFFEBrand","Delta Apparel","MENS WARM UP BLACK S|MENS WARM UP BLACK M|MENS WARM UP BLACK L|MENS WARM UP BLACK XL|MENS WARM UP BLACK 2XL|MENS WARM UP BLACK 3XL|MENS WARM UP GUNMETAL S|MENS WARM UP GUNMETAL M|MENS WARM UP GUNMETAL L|MENS WARM UP GUNMETAL XL|MENS WARM UP GUNMETAL 2XL|MENS WARM UP GUNMETAL 3XL|MENS WARM UP MAROON S|MENS WARM UP MAROON M|MENS WARM UP MAROON L|MENS WARM UP MAROON XL|MENS WARM UP MAROON 2XL|MENS WARM UP MAROON 3XL|MENS WARM UP NAVY S|MENS WARM UP NAVY M|MENS WARM UP NAVY L|MENS WARM UP NAVY XL|MENS WARM UP NAVY 2XL|MENS WARM UP NAVY 3XL|MENS WARM UP RED S|MENS WARM UP RED M|MENS WARM UP RED L|MENS WARM UP RED XL|MENS WARM UP RED 2XL|MENS WARM UP RED 3XL|MENS WARM UP ROYAL S|MENS WARM UP ROYAL M|MENS WARM UP ROYAL L|MENS WARM UP ROYAL XL|MENS WARM UP ROYAL 2XL|MENS WARM UP ROYAL 3XL","46.95","Black|Gunmetal|Maroon|Navy|Red|Royal","Colors","[{""color"":""Black"",""family"":""Black"",""price"":0},{""color"":""Gunmetal"",""family"":""Grey"",""price"":0},{""color"":""Maroon"",""family"":""Red"",""price"":0},{""color"":""Navy"",""family"":""Blue"",""price"":0},{""color"":""Red"",""family"":""Red"",""price"":0},{""color"":""Royal"",""family"":""Blue"",""price"":0}]","S|M|L|XL|2XL|3XL","","","0","0","Soffe","Athletics","Adult",""
"S1025VP","S1025VP","Junior WmUp Pants","https://dla16b2c.fdm4.com/baseb2c/product/S1025VP/Junior-WmUp-Pants.html","43.67","43.67","","S1025VP , Junior WmUp Pants , Soffe , Delta Apparel , Contrast white piping and side zippered pockets add style and flair to this updated classic Made of a water and wind resistant poly spandex blend, you'll be good to go no matter what the weather       , 95% Polyester 5% Spandex Stretch Woven ,      , 369 oz ,      , Contrast white piping at side seam ,      , Covered elastic waistband with inside drawstring ,      , Water and wind resistant ,      , Anti-pilling ,      , Sizes S-XL , Soffe , Visible , Athletics , Polyester 50%+ , 3 - 39 oz , Juniors , Pants, Warm Ups , Satin , L , M , S , XL , S-XL , S-XL , S-XL , S-XL , Black , Black , Gunmetal , Grey , Maroon , Red , Navy , Blue , Red , Red , Royal , Blue , Colors","<p>Contrast white piping and side zippered pockets add style and flair to this updated classic. Made of a water and wind resistant poly/spandex blend, you'll be good to go no matter what the weather.</p>  <ul>    <li>95% Polyester/5% Spandex Stretch Woven</li>    <li>3.69 oz</li>    <li>Contrast white piping at side seam</li>    <li>Covered elastic waistband with inside drawstring</li>    <li>Water and wind resistant</li>    <li>Anti-pilling</li>    <li>Sizes S-XL</li> </ul> ","SoffeprodCat|ColorsColor|1234Custom_Group|JuniorsFit|AthleticsCategory|SoffeBrand","SOFEprodCat|CColor|1234Custom_Group|FIT,JRFit|CATEG,ATHCategory|BRAND,SOFFEBrand","Delta Apparel","JUNIOR WMUP BLACK S|JUNIOR WMUP BLACK M|JUNIOR WMUP BLACK L|JUNIOR WMUP BLACK XL|JUNIOR WMUP GUNMETAL S|JUNIOR WMUP GUNMETAL M|JUNIOR WMUP GUNMETAL L|JUNIOR WMUP GUNMETAL XL|JUNIOR WMUP MAROON S|JUNIOR WMUP MAROON M|JUNIOR WMUP MAROON L|JUNIOR WMUP MAROON XL|JUNIOR WMUP NAVY S|JUNIOR WMUP NAVY M|JUNIOR WMUP NAVY L|JUNIOR WMUP NAVY XL|JUNIOR WMUP RED S|JUNIOR WMUP RED M|JUNIOR WMUP RED L|JUNIOR WMUP RED XL|JUNIOR WMUP ROYAL S|JUNIOR WMUP ROYAL M|JUNIOR WMUP ROYAL L|JUNIOR WMUP ROYAL XL","43.67","Black|Gunmetal|Maroon|Navy|Red|Royal","Colors","[{""color"":""Black"",""family"":""Black"",""price"":0},{""color"":""Gunmetal"",""family"":""Grey"",""price"":0},{""color"":""Maroon"",""family"":""Red"",""price"":0},{""color"":""Navy"",""family"":""Blue"",""price"":0},{""color"":""Red"",""family"":""Red"",""price"":0},{""color"":""Royal"",""family"":""Blue"",""price"":0}]","S|M|L|XL","","","0","0","Soffe","Athletics","Juniors",""
"S1025YP","S1025YP","Youth WmUp Pants","https://dla16b2c.fdm4.com/baseb2c/product/S1025YP/Youth-WmUp-Pants.html","41.49","41.49","","S1025YP , Youth WmUp Pants , Soffe , Delta Apparel , This stylish update on the classic warm up pant features contrast white piping and side pockets with covered zippers Made of a water and wind resistant poly spandex blend, you'll be good to go no matter what the weather       , 369oz 95 5 polyester spandex stretch woven ,      , Side pockets with back yoke and covered zippers ,      , Contrast white piping at side seam ,      , Covered elastic waistband with inside drawstring ,      , Water and wind resistant ,      , Anti-pilling ,      , Soft feel and stretch to allow ease of movement ,      , Sizes XS-XL , Soffe , Visible , Athletics , Polyester 50%+ , 3 - 39 oz , Youth , Pants, Warm Ups , Satin , L , M , S , XL , XS , XS-XL , XS-XL , XS-XL , XS-XL , XS-XL , Black , Black , Gunmetal , Grey , Maroon , Red , Navy , Blue , Red , Red , Royal , Blue , Colors","<p>This stylish update on the classic warm up pant features contrast white piping and side pockets with covered zippers. Made of a water and wind resistant poly/spandex blend, you'll be good to go no matter what the weather.</p>  <ul>    <li>3.69oz 95/5 polyester/spandex stretch woven</li>    <li>Side pockets with back yoke and covered zippers</li>    <li>Contrast white piping at side seam</li>    <li>Covered elastic waistband with inside drawstring</li>    <li>Water and wind resistant</li>    <li>Anti-pilling</li>    <li>Soft feel and stretch to allow ease of movement</li>    <li>Sizes XS-XL</li> </ul> ","SoffeprodCat|ColorsColor|1234Custom_Group|YouthFit|AthleticsCategory|SoffeBrand","SOFEprodCat|CColor|1234Custom_Group|FIT,YTHFit|CATEG,ATHCategory|BRAND,SOFFEBrand","Delta Apparel","YOUTH WMUP P BLACK XS|YOUTH WMUP P BLACK S|YOUTH WMUP P BLACK M|YOUTH WMUP P BLACK L|YOUTH WMUP P BLACK XL|YOUTH WMUP P GUNMETAL XS|YOUTH WMUP P GUNMETAL S|YOUTH WMUP P GUNMETAL M|YOUTH WMUP P GUNMETAL L|YOUTH WMUP P GUNMETAL XL|YOUTH WMUP P MAROON XS|YOUTH WMUP P MAROON S|YOUTH WMUP P MAROON M|YOUTH WMUP P MAROON L|YOUTH WMUP P MAROON XL|YOUTH WMUP P NAVY XS|YOUTH WMUP P NAVY S|YOUTH WMUP P NAVY M|YOUTH WMUP P NAVY L|YOUTH WMUP P NAVY XL|YOUTH WMUP P RED XS|YOUTH WMUP P RED S|YOUTH WMUP P RED M|YOUTH WMUP P RED L|YOUTH WMUP P RED XL|YOUTH WMUP P ROYAL XS|YOUTH WMUP P ROYAL S|YOUTH WMUP P ROYAL M|YOUTH WMUP P ROYAL L|YOUTH WMUP P ROYAL XL","41.49","Black|Gunmetal|Maroon|Navy|Red|Royal","Colors","[{""color"":""Black"",""family"":""Black"",""price"":0},{""color"":""Gunmetal"",""family"":""Grey"",""price"":0},{""color"":""Maroon"",""family"":""Red"",""price"":0},{""color"":""Navy"",""family"":""Blue"",""price"":0},{""color"":""Red"",""family"":""Red"",""price"":0},{""color"":""Royal"",""family"":""Blue"",""price"":0}]","XS|S|M|L|XL","","","0","0","Soffe","Athletics","Youth",""
"S1026MP","S1026MP","Mens Jacket","https://dla16b2c.fdm4.com/baseb2c/product/S1026MP/Mens-Jacket.html","55.68","55.68","","S1026MP , Mens Jacket , Soffe , Delta Apparel , The lightweight update to a classic, the Game Time Warm Up Jacket has a front insert with zippered pockets and features contrast white piping for a dash of style The polyesther spandex blend allows for extra stretch and comfort Made of a water and wind resistant poly spandex blend, you'll be good to go no matter what the weather       , 369 oz 95 5 polyester spandex stretch woven ,      , Front insert with zippered pockets ,      , Contrast white piping on shoulder seam and sleeve ,      , Elastic on underside of cuff ,      , Water and wind resistant ,      , Anti-pilling ,      , Soft feel and stretch to allow ease of movement ,      , Sizes S-3XL , Soffe , Visible Left Sleeve , Athletics , Polyester 50%+ , 3 - 39 oz , Adult , Jackets, Warm Ups , Satin , L , M , S , XL , 2XL , 3XL , S-3XL , S-3XL , S-3XL , S-3XL , S-3XL , S-3XL , Black , Black , Gunmetal , Grey , Maroon , Red , Navy , Blue , Red , Red , Royal , Blue , Colors","<p>The lightweight update to a classic, the Game Time Warm Up Jacket has a front insert with zippered pockets and features contrast white piping for a dash of style. The polyesther/spandex blend allows for extra stretch and comfort. Made of a water and wind resistant poly/spandex blend, you'll be good to go no matter what the weather.</p>  <ul>    <li>3.69 oz 95/5 polyester/spandex stretch woven</li>    <li>Front insert with zippered pockets</li>    <li>Contrast white piping on shoulder seam and sleeve</li>    <li>Elastic on underside of cuff</li>    <li>Water and wind resistant</li>    <li>Anti-pilling</li>    <li>Soft feel and stretch to allow ease of movement</li>    <li>Sizes S-3XL</li> </ul>  ","SoffeprodCat|ColorsColor|1234Custom_Group|AdultFit|AthleticsCategory|B2C OnlySITE|SoffeBrand","SOFEprodCat|CColor|1234Custom_Group|FIT,ADULTFit|CATEG,ATHCategory|SITE,B2CSITE|BRAND,SOFFEBrand","Delta Apparel","MENS JACKET BLACK S|MENS JACKET BLACK M|MENS JACKET BLACK L|MENS JACKET BLACK XL|MENS JACKET BLACK 2XL|MENS JACKET BLACK 3XL|MENS JACKET GUNMETAL S|MENS JACKET GUNMETAL M|MENS JACKET GUNMETAL L|MENS JACKET GUNMETAL XL|MENS JACKET GUNMETAL 2XL|MENS JACKET GUNMETAL 3XL|MENS JACKET MAROON S|MENS JACKET MAROON M|MENS JACKET MAROON L|MENS JACKET MAROON XL|MENS JACKET MAROON 2XL|MENS JACKET MAROON 3XL|MENS JACKET NAVY S|MENS JACKET NAVY M|MENS JACKET NAVY L|MENS JACKET NAVY XL|MENS JACKET NAVY 2XL|MENS JACKET NAVY 3XL|MENS JACKET RED S|MENS JACKET RED M|MENS JACKET RED L|MENS JACKET RED XL|MENS JACKET RED 2XL|MENS JACKET RED 3XL|MENS JACKET ROYAL S|MENS JACKET ROYAL M|MENS JACKET ROYAL L|MENS JACKET ROYAL XL|MENS JACKET ROYAL 2XL|MENS JACKET ROYAL 3XL","55.68","Black|Gunmetal|Maroon|Navy|Red|Royal","Colors","[{""color"":""Black"",""family"":""Black"",""price"":19.99},{""color"":""Gunmetal"",""family"":""Grey"",""price"":19.99},{""color"":""Maroon"",""family"":""Red"",""price"":19.99},{""color"":""Navy"",""family"":""Blue"",""price"":19.99},{""color"":""Red"",""family"":""Red"",""price"":19.99},{""color"":""Royal"",""family"":""Blue"",""price"":19.99}]","S|M|L|XL|2XL|3XL","","4","1","14998","Soffe","Athletics","Adult",""
"S1026VP","S1026VP","Juniors WmUp Jack","https://dla16b2c.fdm4.com/baseb2c/product/S1026VP/Juniors-WmUp-Jack.html","46.95","46.95","","S1026VP , Juniors WmUp Jack , Soffe , Delta Apparel , We've updated the classic warm up jacket with lightweight fabric and stylish details Features contrast white piping and a front insert with zippered pockets Poly spandex blend allows for extra stretch and comfort Made of a water and wind resistant poly spandex blend, you'll be good to go no matter what the weather       , 369 oz 95 5 polyester spandex stretch woven ,      , Front insert with zippered pockets ,      , Contrast white piping on shoulder seam and sleeve ,      , Elastic on underside of cuff ,      , Water and wind resistant ,      , Anti-pilling ,      , Soft feel and stretch to allow ease of movement ,      , Sizes XS-XL , Soffe , Visible Left Sleeve , Athletics , Polyester 50%+ , 3 - 39 oz , Juniors , Jackets, Warm Ups , Satin , L , M , S , XL , XS , XS-XL , XS-XL , XS-XL , XS-XL , XS-XL , Black , Black , Gunmetal , Grey , Maroon , Red , Navy , Blue , Red , Red , Royal , Blue , Colors","<p>We've updated the classic warm up jacket with lightweight fabric and stylish details. Features contrast white piping and a front insert with zippered pockets. Poly/spandex blend allows for extra stretch and comfort. Made of a water and wind resistant poly/spandex blend, you'll be good to go no matter what the weather.</p>  <ul>    <li>3.69 oz 95/5 polyester/spandex stretch woven</li>    <li>Front insert with zippered pockets</li>    <li>Contrast white piping on shoulder seam and sleeve</li>    <li>Elastic on underside of cuff</li>    <li>Water and wind resistant</li>    <li>Anti-pilling</li>    <li>Soft feel and stretch to allow ease of movement</li>    <li>Sizes XS-XL</li> </ul>  ","SoffeprodCat|ColorsColor|1234Custom_Group|TeeCustom_Group|JuniorsFit|AthleticsCategory|SoffeBrand","SOFEprodCat|CColor|1234Custom_Group|TeeCustom_Group|FIT,JRFit|CATEG,ATHCategory|BRAND,SOFFEBrand","Delta Apparel","JUNIORS WMUP BLACK XS|JUNIORS WMUP BLACK S|JUNIORS WMUP BLACK M|JUNIORS WMUP BLACK L|JUNIORS WMUP BLACK XL|JUNIORS WMUP GUNMETAL XS|JUNIORS WMUP GUNMETAL S|JUNIORS WMUP GUNMETAL M|JUNIORS WMUP GUNMETAL L|JUNIORS WMUP GUNMETAL XL|JUNIORS WMUP MAROON XS|JUNIORS WMUP MAROON S|JUNIORS WMUP MAROON M|JUNIORS WMUP MAROON L|JUNIORS WMUP MAROON XL|JUNIORS WMUP NAVY XS|JUNIORS WMUP NAVY S|JUNIORS WMUP NAVY M|JUNIORS WMUP NAVY L|JUNIORS WMUP NAVY XL|JUNIORS WMUP RED XS|JUNIORS WMUP RED S|JUNIORS WMUP RED M|JUNIORS WMUP RED L|JUNIORS WMUP RED XL|JUNIORS WMUP ROYAL XS|JUNIORS WMUP ROYAL S|JUNIORS WMUP ROYAL M|JUNIORS WMUP ROYAL L|JUNIORS WMUP ROYAL XL","46.95","Black|Gunmetal|Maroon|Navy|Red|Royal","Colors","[{""color"":""Black"",""family"":""Black"",""price"":0},{""color"":""Gunmetal"",""family"":""Grey"",""price"":0},{""color"":""Maroon"",""family"":""Red"",""price"":0},{""color"":""Navy"",""family"":""Blue"",""price"":0},{""color"":""Red"",""family"":""Red"",""price"":0},{""color"":""Royal"",""family"":""Blue"",""price"":0}]","XS|S|M|L|XL","","","0","0","Soffe","Athletics","Juniors",""
